customer_id,gender,age,city,Order_id,restaurant_name,dish_name,category,qunatity,price,payment_method,order_frequency,loyality_points,churned,rating,delivery_status
C6908,Female,Senior,Karachi,O10908,KFC,Pasta,Italian,3,971.11,Card,29,84,Active,5,Cancelled
C1282,Other,Teenager,Multan,O5282,Subway,Burger,Italian,2,1125.03,Card,5,402,Active,5,Delivered
C5328,Female,Adult,Lahore,O9328,McDonald's,Pizza,Fast Food,4,320.83,Wallet,47,288,Inactive,1,Cancelled
C2986,Female,Adult,Karachi,O6986,Burger King,Pasta,Fast Food,3,695.74,Cash,9,83,Active,1,Delivered
C2284,Female,Senior,Multan,O6284,Subway,Burger,Italian,4,647.97,Wallet,34,243,Active,1,Cancelled
C2094,Female,Adult,Multan,O6094,McDonald's,Burger,Dessert,3,1291.27,Card,20,474,Inactive,2,Delayed
C6631,Male,Adult,Peshawar,O10631,Subway,Sandwich,Fast Food,3,1202.05,Wallet,14,338,Active,4,Delivered
C3502,Female,Teenager,Islamabad,O7502,McDonald's,Burger,Italian,3,1192.98,Cash,39,26,Inactive,1,Delivered
C4555,Other,Adult,Peshawar,O8555,Burger King,Sandwich,Dessert,1,389.34,Cash,36,82,Active,3,Cancelled
C1284,Female,Adult,Karachi,O5284,KFC,Fries,Chinese,5,466.48,Wallet,43,90,Active,2,Delayed
C2761,Other,Teenager,Islamabad,O6761,KFC,Pasta,Italian,4,1314.37,Cash,9,500,Inactive,3,Delayed
C1471,Female,Teenager,Karachi,O5471,Burger King,Pizza,Dessert,3,176.88,Card,40,490,Active,5,Delayed
C3512,Female,Teenager,Peshawar,O7512,McDonald's,Fries,Fast Food,2,1180.03,Card,9,209,Active,1,Cancelled
C6768,Male,Senior,Peshawar,O10768,Burger King,Pasta,Fast Food,1,1068.6,Wallet,25,35,Inactive,5,Cancelled
C4280,Female,Teenager,Multan,O8280,Subway,Pizza,Italian,3,957.59,Wallet,11,153,Active,2,Delayed
C5970,Female,Teenager,Peshawar,O9970,McDonald's,Fries,Italian,5,337.81,Card,19,424,Active,3,Delivered
C5229,Male,Teenager,Lahore,O9229,Pizza Hut,Sandwich,Italian,1,1449.8,Cash,42,489,Inactive,5,Delayed
C4873,Other,Senior,Multan,O8873,Pizza Hut,Pasta,Continental,2,168.8,Card,38,246,Inactive,5,Delivered
C6246,Male,Senior,Karachi,O10246,Burger King,Fries,Dessert,3,141.79,Cash,34,181,Inactive,2,Cancelled
C3656,Female,Adult,Islamabad,O7656,McDonald's,Sandwich,Continental,1,192.16,Card,40,345,Active,4,Cancelled
C5712,Female,Adult,Karachi,O9712,McDonald's,Pasta,Dessert,5,438.08,Cash,34,353,Active,4,Delayed
C2142,Other,Adult,Lahore,O6142,McDonald's,Burger,Chinese,4,932.18,Wallet,32,445,Active,2,Delayed
C4277,Male,Adult,Peshawar,O8277,Subway,Pasta,Dessert,2,1324.05,Card,34,24,Active,4,Delivered
C1876,Other,Teenager,Islamabad,O5876,Pizza Hut,Pasta,Fast Food,3,456.04,Card,32,74,Active,5,Cancelled
C4649,Other,Teenager,Multan,O8649,Burger King,Pizza,Fast Food,3,523.28,Wallet,2,165,Active,1,Cancelled
C5620,Female,Adult,Peshawar,O9620,McDonald's,Pasta,Dessert,1,249.35,Card,12,495,Inactive,4,Delayed
C2062,Female,Teenager,Karachi,O6062,Burger King,Pizza,Continental,4,342.37,Wallet,11,180,Inactive,5,Delivered
C3197,Female,Senior,Multan,O7197,KFC,Burger,Italian,3,253.6,Cash,4,316,Inactive,1,Cancelled
C6195,Male,Adult,Karachi,O10195,Burger King,Sandwich,Fast Food,4,166.06,Cash,4,417,Inactive,3,Delivered
C5488,Female,Senior,Islamabad,O9488,Burger King,Pasta,Italian,4,1213.47,Wallet,21,330,Inactive,5,Cancelled
C4764,Other,Senior,Islamabad,O8764,Pizza Hut,Sandwich,Italian,5,826.73,Cash,4,342,Active,3,Cancelled
C3867,Other,Adult,Lahore,O7867,Burger King,Burger,Italian,4,1003.15,Card,28,476,Active,2,Delayed
C1703,Male,Adult,Islamabad,O5703,Pizza Hut,Pasta,Continental,5,274.7,Card,12,214,Active,2,Delayed
C1598,Male,Teenager,Multan,O5598,KFC,Pizza,Fast Food,3,494.42,Wallet,1,374,Inactive,1,Delivered
C2910,Female,Adult,Lahore,O6910,Pizza Hut,Burger,Continental,1,1100.22,Wallet,18,315,Inactive,5,Delivered
C4890,Male,Senior,Islamabad,O8890,Pizza Hut,Pizza,Italian,1,718.68,Cash,18,498,Inactive,5,Delayed
C3918,Male,Senior,Multan,O7918,Pizza Hut,Fries,Italian,3,860.96,Wallet,6,308,Inactive,2,Delayed
C5312,Other,Teenager,Multan,O9312,Subway,Sandwich,Fast Food,1,428.49,Wallet,29,434,Inactive,5,Delayed
C5989,Other,Adult,Peshawar,O9989,Pizza Hut,Pizza,Continental,5,498.44,Cash,31,480,Inactive,2,Cancelled
C3201,Other,Teenager,Karachi,O7201,McDonald's,Burger,Continental,5,421.94,Wallet,2,214,Inactive,3,Delayed
C1413,Other,Senior,Multan,O5413,KFC,Fries,Continental,3,370.45,Cash,32,355,Inactive,1,Delayed
C5026,Male,Teenager,Islamabad,O9026,Burger King,Fries,Fast Food,3,1363.76,Wallet,32,347,Active,2,Delayed
C2241,Male,Senior,Lahore,O6241,KFC,Pasta,Dessert,4,1381.28,Cash,43,284,Active,4,Delayed
C2953,Female,Adult,Lahore,O6953,KFC,Pasta,Continental,5,1052.73,Card,45,469,Inactive,3,Delivered
C5306,Male,Senior,Karachi,O9306,McDonald's,Pizza,Dessert,4,122.54,Card,4,45,Inactive,3,Cancelled
C5883,Female,Adult,Islamabad,O9883,Subway,Pasta,Fast Food,5,308.69,Card,27,150,Inactive,3,Cancelled
C2913,Male,Adult,Islamabad,O6913,Pizza Hut,Burger,Chinese,4,951.21,Wallet,22,123,Active,3,Cancelled
C1795,Other,Senior,Multan,O5795,KFC,Sandwich,Fast Food,1,882.37,Wallet,49,479,Inactive,1,Delayed
C1034,Male,Senior,Peshawar,O5034,McDonald's,Sandwich,Italian,5,403.82,Cash,8,203,Active,3,Delivered
C1944,Other,Adult,Peshawar,O5944,KFC,Sandwich,Chinese,5,311.82,Card,44,144,Active,5,Delivered
C2627,Female,Senior,Islamabad,O6627,Burger King,Pasta,Continental,4,1321.05,Cash,17,396,Inactive,3,Delivered
C1348,Other,Senior,Multan,O5348,McDonald's,Fries,Continental,3,781.85,Card,47,484,Inactive,1,Delayed
C1961,Female,Senior,Peshawar,O5961,McDonald's,Sandwich,Fast Food,4,1168.34,Card,16,364,Inactive,4,Cancelled
C1388,Other,Teenager,Islamabad,O5388,KFC,Fries,Dessert,3,1042.46,Cash,9,472,Inactive,4,Cancelled
C6381,Female,Adult,Islamabad,O10381,Subway,Fries,Continental,2,146.58,Wallet,23,319,Inactive,1,Delayed
C6759,Other,Senior,Lahore,O10759,Pizza Hut,Fries,Dessert,3,1021.17,Wallet,46,334,Active,5,Delivered
C1268,Female,Adult,Islamabad,O5268,KFC,Pizza,Fast Food,4,1022.55,Cash,16,192,Inactive,4,Delayed
C2582,Male,Teenager,Islamabad,O6582,KFC,Sandwich,Chinese,5,743.57,Wallet,37,150,Inactive,1,Delivered
C2858,Other,Teenager,Karachi,O6858,Subway,Sandwich,Fast Food,4,207,Wallet,30,125,Active,3,Delayed
C4027,Other,Adult,Multan,O8027,Subway,Burger,Italian,2,232.9,Cash,3,29,Active,3,Delivered
C2585,Male,Senior,Lahore,O6585,Subway,Sandwich,Chinese,4,1416.37,Cash,21,141,Active,3,Delivered
C3149,Female,Senior,Lahore,O7149,Burger King,Burger,Fast Food,5,124.74,Card,29,200,Inactive,4,Cancelled
C2242,Male,Adult,Peshawar,O6242,KFC,Burger,Chinese,2,319.82,Cash,16,24,Active,2,Delayed
C3131,Female,Teenager,Islamabad,O7131,KFC,Pasta,Fast Food,5,220.48,Cash,16,226,Active,1,Cancelled
C4209,Other,Senior,Peshawar,O8209,KFC,Burger,Fast Food,3,1156.25,Card,13,195,Active,4,Delivered
C6003,Male,Teenager,Lahore,O10003,Burger King,Sandwich,Dessert,4,1046.47,Wallet,7,401,Active,4,Delivered
C5260,Other,Senior,Karachi,O9260,Subway,Pasta,Continental,4,850.88,Card,48,12,Inactive,1,Delivered
C4604,Other,Senior,Peshawar,O8604,McDonald's,Fries,Continental,4,293.06,Cash,23,107,Active,3,Delayed
C3849,Other,Senior,Lahore,O7849,Burger King,Sandwich,Dessert,5,1187.31,Cash,39,26,Active,3,Delivered
C3935,Male,Senior,Lahore,O7935,McDonald's,Fries,Dessert,4,1160.13,Wallet,22,320,Inactive,1,Cancelled
C4660,Other,Senior,Lahore,O8660,Subway,Pizza,Fast Food,2,444.64,Wallet,5,392,Active,2,Delivered
C4958,Male,Senior,Multan,O8958,Subway,Pasta,Dessert,1,250.5,Card,21,454,Inactive,2,Cancelled
C1554,Other,Adult,Karachi,O5554,Subway,Fries,Italian,2,1429.43,Wallet,43,168,Inactive,4,Delivered
C4728,Other,Senior,Karachi,O8728,Burger King,Pizza,Continental,2,1243.94,Card,6,480,Inactive,1,Delivered
C3348,Other,Senior,Islamabad,O7348,KFC,Pizza,Chinese,1,769.97,Cash,44,30,Inactive,3,Delivered
C2729,Female,Teenager,Peshawar,O6729,Burger King,Pizza,Fast Food,2,1425.17,Card,4,165,Inactive,5,Cancelled
C2041,Female,Adult,Karachi,O6041,Subway,Burger,Fast Food,4,1464.88,Card,1,282,Active,3,Delayed
C3751,Other,Adult,Islamabad,O7751,McDonald's,Burger,Italian,1,349.52,Card,4,75,Active,4,Delivered
C2971,Male,Teenager,Islamabad,O6971,Burger King,Fries,Continental,4,628.53,Cash,47,460,Inactive,5,Cancelled
C6502,Other,Teenager,Islamabad,O10502,Subway,Fries,Chinese,5,1030.63,Wallet,37,63,Active,3,Delivered
C4366,Other,Teenager,Karachi,O8366,KFC,Sandwich,Fast Food,1,409.67,Cash,45,420,Active,5,Delayed
C4999,Other,Teenager,Lahore,O8999,Burger King,Pizza,Fast Food,2,937.23,Cash,45,216,Active,4,Delayed
C3608,Female,Adult,Lahore,O7608,Pizza Hut,Pizza,Fast Food,2,637.1,Wallet,41,0,Inactive,3,Cancelled
C4270,Other,Teenager,Peshawar,O8270,Burger King,Burger,Italian,1,139.92,Wallet,20,115,Active,3,Cancelled
C3613,Male,Teenager,Islamabad,O7613,McDonald's,Fries,Continental,2,454.58,Cash,22,125,Active,2,Delivered
C5502,Male,Senior,Multan,O9502,Subway,Fries,Italian,4,1296.23,Cash,5,110,Inactive,4,Delivered
C1028,Male,Teenager,Multan,O5028,McDonald's,Fries,Italian,1,1158.61,Wallet,17,422,Inactive,5,Delayed
C4446,Female,Senior,Islamabad,O8446,Pizza Hut,Sandwich,Fast Food,3,581.41,Wallet,19,364,Inactive,5,Delayed
C1212,Other,Teenager,Multan,O5212,KFC,Sandwich,Continental,3,701.39,Cash,16,8,Inactive,4,Delivered
C1379,Female,Adult,Multan,O5379,McDonald's,Pasta,Chinese,1,520.92,Cash,48,322,Inactive,1,Cancelled
C3640,Male,Adult,Lahore,O7640,Pizza Hut,Burger,Continental,4,1061.58,Card,44,69,Active,3,Delivered
C5808,Male,Senior,Karachi,O9808,McDonald's,Burger,Dessert,1,161.93,Card,10,108,Active,5,Cancelled
C6467,Male,Teenager,Multan,O10467,Burger King,Pasta,Fast Food,3,1168.68,Cash,38,204,Active,5,Delivered
C4657,Female,Adult,Lahore,O8657,Burger King,Pasta,Italian,4,1210.62,Wallet,23,348,Active,1,Cancelled
C4795,Other,Teenager,Lahore,O8795,Burger King,Pizza,Fast Food,1,1090.85,Wallet,28,387,Inactive,1,Cancelled
C1058,Other,Teenager,Peshawar,O5058,Subway,Pizza,Dessert,2,1492.4,Cash,23,87,Active,1,Cancelled
C5898,Male,Adult,Peshawar,O9898,Pizza Hut,Burger,Continental,5,810.66,Card,2,163,Active,2,Delivered
C4613,Other,Senior,Lahore,O8613,McDonald's,Pizza,Dessert,5,668.88,Wallet,7,70,Inactive,5,Cancelled
C5040,Male,Senior,Multan,O9040,Burger King,Pizza,Continental,1,352.96,Cash,6,405,Inactive,4,Cancelled
C3373,Female,Adult,Multan,O7373,KFC,Fries,Fast Food,1,694.2,Cash,41,108,Inactive,4,Cancelled
C3332,Female,Teenager,Karachi,O7332,Pizza Hut,Burger,Italian,1,590.91,Wallet,27,54,Inactive,2,Cancelled
C5926,Other,Teenager,Peshawar,O9926,McDonald's,Sandwich,Italian,3,245.89,Card,33,144,Active,3,Delayed
C1045,Female,Teenager,Karachi,O5045,Pizza Hut,Pizza,Continental,4,238.43,Cash,24,353,Inactive,3,Cancelled
C5294,Female,Adult,Multan,O9294,Pizza Hut,Burger,Dessert,5,1116.21,Cash,36,247,Active,1,Cancelled
C1112,Other,Senior,Karachi,O5112,McDonald's,Pasta,Dessert,4,834.64,Wallet,2,172,Active,5,Delayed
C2621,Other,Senior,Peshawar,O6621,McDonald's,Burger,Italian,2,705.85,Card,34,70,Active,1,Delayed
C3199,Other,Senior,Peshawar,O7199,McDonald's,Pizza,Dessert,2,973.89,Wallet,8,483,Active,1,Cancelled
C2792,Male,Adult,Lahore,O6792,Burger King,Pasta,Italian,5,826.66,Wallet,45,410,Inactive,1,Delayed
C5432,Female,Senior,Peshawar,O9432,Subway,Pasta,Italian,5,963.85,Wallet,42,124,Inactive,1,Cancelled
C6529,Male,Senior,Islamabad,O10529,KFC,Sandwich,Fast Food,3,202.92,Card,34,69,Inactive,1,Delayed
C3550,Female,Senior,Peshawar,O7550,Burger King,Burger,Italian,3,779.8,Cash,7,254,Inactive,1,Delayed
C6189,Female,Adult,Islamabad,O10189,Pizza Hut,Pasta,Fast Food,1,820.62,Wallet,15,74,Active,3,Cancelled
C2353,Male,Senior,Islamabad,O6353,McDonald's,Fries,Chinese,2,498.6,Wallet,19,14,Inactive,1,Delivered
C1162,Other,Teenager,Multan,O5162,Subway,Pizza,Italian,5,119.28,Wallet,2,405,Inactive,2,Delayed
C1992,Male,Senior,Karachi,O5992,Pizza Hut,Sandwich,Continental,1,243.18,Wallet,24,260,Active,2,Cancelled
C5505,Male,Adult,Lahore,O9505,McDonald's,Sandwich,Continental,1,681.12,Wallet,37,55,Inactive,3,Delivered
C2520,Other,Teenager,Multan,O6520,Subway,Burger,Fast Food,3,1272.36,Card,22,320,Active,5,Cancelled
C4132,Female,Teenager,Peshawar,O8132,KFC,Sandwich,Fast Food,4,1040.77,Card,20,383,Active,5,Cancelled
C6680,Female,Senior,Karachi,O10680,McDonald's,Sandwich,Dessert,1,1453.16,Wallet,21,20,Inactive,1,Cancelled
C6608,Other,Senior,Karachi,O10608,McDonald's,Pasta,Dessert,1,478.06,Wallet,37,350,Inactive,2,Delayed
C3694,Other,Senior,Lahore,O7694,KFC,Pasta,Fast Food,5,407.78,Cash,29,308,Active,4,Cancelled
C6303,Other,Adult,Peshawar,O10303,KFC,Sandwich,Chinese,1,211.51,Cash,30,147,Active,5,Delayed
C2870,Male,Teenager,Lahore,O6870,Subway,Pasta,Chinese,2,769.54,Cash,25,143,Inactive,4,Delayed
C6639,Male,Adult,Multan,O10639,McDonald's,Pasta,Italian,1,1290.8,Card,1,86,Inactive,4,Delivered
C5661,Female,Adult,Lahore,O9661,Burger King,Pizza,Fast Food,4,1387.15,Cash,5,82,Active,5,Delayed
C3225,Other,Senior,Karachi,O7225,Subway,Burger,Dessert,5,1150.43,Wallet,24,328,Active,5,Cancelled
C1251,Female,Senior,Islamabad,O5251,Burger King,Fries,Fast Food,4,769.46,Wallet,28,86,Active,4,Delayed
C4370,Other,Teenager,Lahore,O8370,Subway,Pizza,Continental,5,1086.45,Wallet,36,414,Active,2,Delayed
C6933,Male,Senior,Lahore,O10933,Burger King,Fries,Dessert,5,868.23,Wallet,20,166,Active,3,Delivered
C6824,Female,Senior,Karachi,O10824,Pizza Hut,Sandwich,Italian,3,542.18,Card,18,137,Inactive,3,Delayed
C1458,Other,Adult,Karachi,O5458,KFC,Pizza,Continental,1,1487.78,Card,46,254,Inactive,4,Delayed
C3391,Male,Adult,Multan,O7391,McDonald's,Sandwich,Continental,1,673.48,Wallet,39,177,Active,5,Delivered
C1414,Male,Senior,Karachi,O5414,Burger King,Pizza,Continental,5,280.16,Card,5,30,Active,3,Delivered
C2298,Female,Adult,Lahore,O6298,McDonald's,Burger,Fast Food,5,248.29,Card,35,177,Active,1,Delayed
C6647,Other,Teenager,Peshawar,O10647,McDonald's,Sandwich,Fast Food,1,900.17,Cash,45,170,Inactive,5,Delivered
C3270,Male,Teenager,Karachi,O7270,Pizza Hut,Pizza,Continental,2,480.48,Card,20,387,Inactive,4,Cancelled
C6408,Female,Adult,Islamabad,O10408,McDonald's,Burger,Italian,1,779.13,Cash,16,109,Inactive,2,Delayed
C2534,Male,Senior,Islamabad,O6534,McDonald's,Pizza,Dessert,3,763.34,Cash,48,145,Inactive,1,Delayed
C6938,Female,Teenager,Islamabad,O10938,Pizza Hut,Pizza,Italian,1,849.31,Cash,36,1,Active,1,Cancelled
C2874,Other,Senior,Islamabad,O6874,KFC,Fries,Continental,5,830.99,Cash,33,403,Active,5,Cancelled
C5755,Other,Senior,Multan,O9755,Subway,Sandwich,Italian,4,233.22,Wallet,20,467,Inactive,3,Cancelled
C6076,Female,Teenager,Multan,O10076,McDonald's,Sandwich,Dessert,1,388.59,Cash,29,46,Active,5,Delayed
C5863,Male,Teenager,Islamabad,O9863,KFC,Burger,Chinese,3,786.86,Card,41,55,Active,5,Delivered
C4780,Female,Teenager,Karachi,O8780,Subway,Pizza,Dessert,5,390.28,Cash,13,455,Active,3,Delayed
C6359,Male,Teenager,Multan,O10359,Pizza Hut,Fries,Fast Food,4,1424.32,Cash,16,257,Active,2,Cancelled
C4090,Male,Teenager,Lahore,O8090,KFC,Sandwich,Continental,5,1010.06,Cash,45,409,Active,1,Delivered
C5512,Male,Senior,Peshawar,O9512,Pizza Hut,Pizza,Chinese,1,594.87,Card,35,12,Inactive,1,Cancelled
C2952,Male,Adult,Lahore,O6952,Pizza Hut,Pizza,Fast Food,1,330.36,Cash,34,73,Active,5,Delayed
C3444,Other,Adult,Lahore,O7444,McDonald's,Pizza,Italian,2,746.19,Card,2,376,Active,3,Delayed
C5561,Male,Senior,Karachi,O9561,Burger King,Pasta,Italian,2,312.38,Card,46,269,Inactive,4,Cancelled
C5522,Female,Senior,Karachi,O9522,KFC,Fries,Continental,5,416.99,Card,38,252,Inactive,5,Delivered
C1321,Female,Teenager,Islamabad,O5321,KFC,Pizza,Fast Food,2,1369.32,Cash,5,412,Inactive,4,Delivered
C5219,Other,Adult,Islamabad,O9219,Subway,Fries,Chinese,3,1113.41,Card,7,317,Active,1,Delayed
C5006,Male,Senior,Peshawar,O9006,KFC,Burger,Fast Food,4,367.43,Cash,49,487,Inactive,5,Delayed
C5249,Other,Adult,Multan,O9249,Subway,Sandwich,Italian,2,277.23,Wallet,30,88,Active,3,Cancelled
C6793,Female,Senior,Peshawar,O10793,McDonald's,Pizza,Dessert,4,125.81,Wallet,33,486,Inactive,5,Delayed
C3393,Male,Adult,Karachi,O7393,McDonald's,Pizza,Italian,1,327.98,Cash,34,156,Inactive,3,Delayed
C4103,Female,Adult,Multan,O8103,Burger King,Pasta,Chinese,3,1379.85,Cash,21,138,Active,1,Delivered
C1637,Female,Adult,Peshawar,O5637,Pizza Hut,Burger,Chinese,4,1227.12,Cash,20,229,Inactive,3,Delayed
C1948,Male,Teenager,Peshawar,O5948,Subway,Sandwich,Dessert,4,817.25,Cash,36,68,Active,5,Cancelled
C3010,Female,Senior,Peshawar,O7010,McDonald's,Burger,Continental,2,1479.74,Wallet,14,158,Active,2,Delivered
C3813,Male,Adult,Peshawar,O7813,KFC,Pizza,Dessert,2,467.96,Cash,9,51,Active,1,Delayed
C2762,Male,Adult,Multan,O6762,Subway,Burger,Continental,4,1290.58,Card,40,29,Inactive,2,Cancelled
C1109,Other,Senior,Karachi,O5109,Subway,Pasta,Continental,5,1025,Cash,37,432,Active,4,Delivered
C1209,Other,Senior,Lahore,O5209,McDonald's,Sandwich,Italian,1,691.09,Cash,2,415,Inactive,1,Delayed
C6491,Other,Senior,Multan,O10491,Subway,Fries,Fast Food,3,258.77,Cash,27,100,Inactive,5,Delayed
C5689,Female,Adult,Karachi,O9689,McDonald's,Pizza,Dessert,1,876.76,Card,34,491,Inactive,2,Cancelled
C4511,Other,Senior,Multan,O8511,Subway,Sandwich,Continental,4,739,Wallet,10,294,Inactive,1,Delivered
C3204,Male,Adult,Lahore,O7204,KFC,Pasta,Fast Food,1,143.72,Cash,49,1,Active,2,Delayed
C2494,Male,Adult,Lahore,O6494,McDonald's,Pizza,Italian,1,359.01,Wallet,16,138,Active,2,Delayed
C4299,Male,Teenager,Peshawar,O8299,Pizza Hut,Sandwich,Dessert,2,1179.61,Card,16,307,Active,3,Delayed
C2920,Male,Teenager,Karachi,O6920,Subway,Pasta,Italian,5,207.5,Card,48,241,Inactive,1,Delayed
C1925,Other,Teenager,Lahore,O5925,KFC,Burger,Dessert,1,549.19,Cash,18,242,Active,2,Delayed
C5802,Female,Teenager,Karachi,O9802,McDonald's,Pasta,Continental,4,1351.55,Wallet,12,25,Inactive,2,Delivered
C5870,Other,Senior,Karachi,O9870,Pizza Hut,Pizza,Italian,1,225.99,Cash,23,76,Inactive,5,Delivered
C2053,Female,Adult,Islamabad,O6053,Burger King,Fries,Fast Food,5,527.11,Card,17,495,Active,1,Cancelled
C2256,Other,Teenager,Islamabad,O6256,Burger King,Burger,Chinese,3,801.5,Card,33,353,Active,2,Cancelled
C6141,Male,Adult,Peshawar,O10141,Pizza Hut,Pasta,Dessert,5,1324.83,Cash,46,329,Inactive,2,Delivered
C6382,Male,Adult,Peshawar,O10382,KFC,Sandwich,Fast Food,1,1083.65,Wallet,48,131,Active,2,Cancelled
C3916,Other,Teenager,Islamabad,O7916,KFC,Pasta,Continental,2,226.3,Card,16,105,Active,4,Delivered
C1894,Female,Adult,Multan,O5894,Burger King,Sandwich,Chinese,2,588.96,Wallet,50,188,Active,2,Cancelled
C2797,Male,Senior,Peshawar,O6797,KFC,Pasta,Fast Food,1,1323.72,Card,29,111,Inactive,4,Cancelled
C1044,Female,Senior,Karachi,O5044,Pizza Hut,Sandwich,Continental,2,1332.19,Wallet,22,298,Inactive,1,Delayed
C5089,Other,Senior,Karachi,O9089,KFC,Pizza,Fast Food,1,187.78,Cash,14,219,Active,5,Delayed
C4517,Male,Teenager,Multan,O8517,Burger King,Fries,Dessert,3,566.76,Cash,31,91,Active,2,Delayed
C1227,Other,Adult,Multan,O5227,Subway,Pasta,Continental,2,1499.95,Wallet,7,497,Inactive,5,Cancelled
C5705,Male,Adult,Multan,O9705,Subway,Fries,Dessert,5,1243.32,Cash,11,408,Inactive,2,Delivered
C1412,Female,Teenager,Peshawar,O5412,Subway,Pizza,Fast Food,4,203.11,Wallet,22,86,Active,3,Delayed
C5598,Male,Adult,Peshawar,O9598,Pizza Hut,Burger,Dessert,5,172.96,Card,28,162,Inactive,3,Delivered
C2397,Male,Adult,Lahore,O6397,Burger King,Fries,Italian,3,267.39,Wallet,7,422,Active,2,Delayed
C4036,Other,Senior,Multan,O8036,KFC,Sandwich,Italian,1,837.28,Wallet,11,218,Active,1,Delayed
C2951,Other,Adult,Islamabad,O6951,Burger King,Sandwich,Dessert,2,535.15,Card,27,87,Active,5,Cancelled
C3831,Female,Senior,Peshawar,O7831,Subway,Fries,Chinese,3,1228.43,Cash,24,299,Active,5,Delayed
C4066,Other,Senior,Karachi,O8066,Subway,Sandwich,Dessert,3,587.41,Wallet,17,4,Inactive,5,Delayed
C5214,Female,Senior,Peshawar,O9214,KFC,Pasta,Chinese,4,289.68,Wallet,38,450,Inactive,1,Delivered
C3754,Other,Adult,Karachi,O7754,KFC,Sandwich,Fast Food,1,1290.08,Cash,17,39,Active,1,Cancelled
C6900,Female,Adult,Lahore,O10900,McDonald's,Burger,Fast Food,2,271.82,Card,8,437,Inactive,3,Cancelled
C3646,Male,Teenager,Peshawar,O7646,Subway,Fries,Dessert,1,1403.6,Card,37,31,Inactive,3,Cancelled
C4274,Other,Teenager,Lahore,O8274,Subway,Pizza,Dessert,3,1384.22,Card,40,94,Active,1,Delivered
C6766,Male,Adult,Lahore,O10766,Burger King,Pasta,Chinese,2,803.96,Cash,5,283,Inactive,4,Delivered
C5954,Female,Adult,Multan,O9954,KFC,Sandwich,Fast Food,1,761.93,Wallet,38,259,Active,4,Delayed
C4546,Other,Adult,Lahore,O8546,McDonald's,Burger,Chinese,3,1175.85,Wallet,10,132,Inactive,4,Delayed
C5298,Male,Teenager,Peshawar,O9298,Pizza Hut,Pasta,Fast Food,3,106.7,Wallet,10,198,Active,3,Delivered
C4376,Male,Teenager,Islamabad,O8376,KFC,Sandwich,Italian,1,295.14,Cash,8,324,Active,5,Cancelled
C2592,Male,Adult,Karachi,O6592,Burger King,Burger,Continental,2,1298.33,Card,39,55,Inactive,4,Delayed
C3422,Female,Senior,Islamabad,O7422,Pizza Hut,Burger,Fast Food,3,1166.83,Card,27,333,Active,2,Cancelled
C3529,Female,Teenager,Karachi,O7529,KFC,Pizza,Fast Food,3,658.63,Cash,47,84,Active,1,Cancelled
C5942,Female,Adult,Peshawar,O9942,Pizza Hut,Pizza,Continental,2,1247.54,Cash,48,54,Inactive,5,Cancelled
C2869,Other,Senior,Multan,O6869,Burger King,Pizza,Fast Food,1,272.61,Card,7,422,Inactive,3,Delivered
C5484,Male,Adult,Islamabad,O9484,KFC,Pasta,Continental,2,230.53,Cash,34,205,Active,1,Delayed
C2891,Female,Senior,Islamabad,O6891,Subway,Pasta,Italian,1,340.32,Card,26,307,Active,5,Delivered
C5080,Female,Teenager,Peshawar,O9080,Pizza Hut,Sandwich,Dessert,5,356.91,Card,47,262,Active,2,Delivered
C2815,Female,Senior,Multan,O6815,Burger King,Pasta,Italian,3,560.78,Wallet,32,16,Inactive,1,Cancelled
C2108,Female,Senior,Peshawar,O6108,Burger King,Sandwich,Italian,4,1362.25,Card,8,354,Active,4,Delivered
C3688,Male,Teenager,Karachi,O7688,KFC,Pasta,Dessert,4,566.39,Cash,42,419,Inactive,4,Delivered
C6906,Female,Senior,Peshawar,O10906,Subway,Fries,Chinese,5,1373.1,Wallet,34,332,Inactive,3,Cancelled
C4797,Other,Teenager,Islamabad,O8797,Subway,Pasta,Dessert,3,966.86,Cash,22,100,Active,5,Delivered
C3989,Other,Teenager,Multan,O7989,KFC,Fries,Dessert,5,409.72,Wallet,46,137,Inactive,1,Cancelled
C3698,Other,Senior,Multan,O7698,KFC,Pizza,Italian,1,475.81,Card,7,263,Inactive,2,Delayed
C2235,Other,Adult,Islamabad,O6235,KFC,Pizza,Chinese,1,646.43,Card,10,438,Inactive,4,Delivered
C3788,Female,Adult,Multan,O7788,Pizza Hut,Fries,Chinese,2,181.8,Card,21,329,Active,3,Cancelled
C3320,Male,Teenager,Lahore,O7320,Burger King,Pasta,Chinese,5,1498.36,Cash,20,103,Active,5,Delayed
C6850,Other,Teenager,Multan,O10850,McDonald's,Burger,Chinese,3,310.67,Wallet,18,69,Active,1,Cancelled
C5302,Female,Senior,Islamabad,O9302,Pizza Hut,Sandwich,Continental,4,771.34,Wallet,27,383,Inactive,2,Delayed
C2340,Other,Senior,Multan,O6340,KFC,Pizza,Chinese,3,1201.64,Card,4,412,Active,1,Cancelled
C1858,Female,Teenager,Peshawar,O5858,Burger King,Burger,Chinese,1,429.47,Card,46,461,Inactive,3,Delivered
C4482,Other,Senior,Karachi,O8482,KFC,Pasta,Italian,1,412.44,Cash,19,480,Inactive,5,Delayed
